2.858597719311975124e-08 1.130436203840341117e-15
2.940282705739831062e-08 1.425335818065578133e-15
2.942564681238620397e-08 1.797166604677857007e-15
2.918305290701156931e-08 2.265997783843486275e-15
2.880206698134866565e-08 2.857134081513819343e-15
2.965307453920528375e-08 3.602481528424857604e-15
2.920073530722554628e-08 4.542269558370223260e-15
2.847098646674025008e-08 5.727222354396922519e-15
2.934986800336980714e-08 7.221296639311071828e-15
2.861865536529813123e-08 9.105133680184549899e-15
2.883023376524214114e-08 1.148041182558874226e-14
2.916199004793316448e-08 1.447533449969585237e-14
2.949249491075609842e-08 1.825154986261471079e-14
2.818920728784228802e-08 2.301287561917899551e-14
2.837379269283923467e-08 2.901629988961028476e-14
2.826968381325221706e-08 3.658585190379754872e-14
2.916629507674342765e-08 4.613009117698999780e-14
2.885920302161121423e-08 5.816415912886077344e-14
2.896302003216852704e-08 7.333758336152884970e-14
2.819660991605374665e-08 9.246933530653343354e-14
2.949665924413982648e-08 1.165920334445811219e-13
2.831649418419666372e-08 1.470076779256552978e-13
2.938369903166179406e-08 1.853579248136669077e-13
2.875841716464681924e-08 2.337126929425030556e-13
2.876707718769217807e-08 2.946818858559491405e-13
2.887918016317696109e-08 3.715562589190738847e-13
2.859196509682857232e-08 4.684850347721186050e-13
2.943628595643353354e-08 5.906998537554881431e-13
2.925984666435110407e-08 7.447971468213074620e-13
2.844520275102409448e-08 9.390941717462828158e-13
2.887617356996472359e-08 1.184077929368631573e-12
2.893358268021653689e-08 1.492971189684579684e-12
2.902509013176674723e-08 1.882446178535485184e-12
2.862651069514870487e-08 2.373524445459336130e-12
2.896202290433690850e-08 2.992711482235262507e-12
2.889077323288649185e-08 3.773427332099591514e-12
2.922559075658292254e-08 4.757810405432504763e-12
2.922164544716111831e-08 5.998991861185871260e-12
2.835652522095350195e-08 7.563963311670231930e-12
2.912545880345748765e-08 9.537192632393992182e-12
2.873579219571696132e-08 1.202518303692104910e-11
2.939748071480114752e-08 1.516222148856351278e-11
2.820795822854538101e-08 1.911762671407285376e-11
2.910540157712455560e-08 2.410488802411351074e-11
2.846547643321197337e-08 3.039318819983719066e-11
2.918362701091462372e-08 3.832193238262081319e-11
2.881444798525788754e-08 4.831906715025129528e-11
2.911396448701386204e-08 6.092417853462179939e-11
2.915956846922738979e-08 7.681761567491631937e-11
2.937699895161201730e-08 9.685721202832081127e-11
2.883331427692908248e-08 1.221245861313867174e-10
2.857070369960159480e-08 1.539835209524884819e-10
2.897795006629435091e-08 1.941535728065127975e-10
2.802206373506781899e-08 2.448028828043534458e-10
2.858780683036411507e-08 3.086652002486964010e-10
2.893561051408019071e-08 3.891874342048137269e-10
2.843582889796948737e-08 4.907156972048895136e-10
2.856359104330637479e-08 6.187298826214324263e-10
2.845762110336139973e-08 7.801394368048713101e-10
2.811052387334334855e-08 9.836562900108072274e-10
2.758593288768498114e-08 1.240265074716171564e-09
2.796799623175783423e-08 1.563816010919640683e-09
2.738939443530669031e-08 1.971772458857842560e-09
2.616172595955970394e-08 2.486153487598542251e-09
2.656605767534357366e-08 3.134722333772099046e-09
2.610254957343841086e-08 3.952484896393624355e-09
2.524871885940258570e-08 4.487126360001482629e-09
2.483462779757709618e-08 4.983579147637351322e-09
2.385567405654350306e-08 6.283657438748748251e-09
2.284998099733656448e-08 7.922890283835744998e-09
2.176610685225488075e-08 9.989753747969841232e-09
2.017549079129799506e-08 1.259580486033983765e-08
2.002480084868102662e-08 1.285521785564979985e-08
1.895066431778331043e-08 1.588170280093269653e-08
1.706544510028936322e-08 2.002480084868102662e-08
1.588170280093269653e-08 2.160780630647544127e-08
1.445574709086409883e-08 2.524871885940258570e-08
1.283333965122606670e-08 3.183541293910751890e-08
1.259580486033983765e-08 3.261400489125754795e-08
1.089747941632343549e-08 4.014039376204115540e-08
9.989753747969841232e-09 4.430215217415118237e-08
8.007252057882033931e-09 5.061191492799541615e-08
7.922890283835744998e-09 5.104480843962151785e-08
6.713956060584085124e-09 6.381516703259136908e-08
6.283657438748748251e-09 6.783355716681061035e-08
4.983579147637351322e-09 7.380373679479347290e-08
4.382107501078509833e-09 8.046278330292820879e-08
3.952484896393624355e-09 8.730751808844679841e-08
3.134722333772099046e-09 9.481659477961865798e-08
2.565570081007549214e-09 1.014533033118518713e-07
2.486153487598542664e-09 1.032578283688146842e-07
1.971772458857842560e-09 1.135920132188397994e-07
1.563816010919640476e-09 1.194651367507954809e-07
1.240265074716171564e-09 1.253432987562444704e-07
9.836562900108072274e-10 1.279196708139730832e-07
7.801394368048713101e-10 1.312237017560484912e-07
6.187298826214325297e-10 1.293549702769821887e-07
4.907156972048895136e-10 1.391443650235510288e-07
3.891874342048136752e-10 1.383833688059524984e-07
3.086652002486964010e-10 1.434673891448073813e-07
2.448028828043534458e-10 1.472156610437126711e-07
1.941535728065127975e-10 1.477196269061835560e-07
1.539835209524884819e-10 1.469308646103753467e-07
1.221245861313867174e-10 1.516988012887060781e-07
9.685721202832081127e-11 1.491145828167188437e-07
7.681761567491631937e-11 1.492201256107569834e-07
6.092417853462179939e-11 1.469886493939510442e-07
4.831906715025128881e-11 1.500032305665210830e-07
3.832193238262081319e-11 1.472650114023565077e-07
3.039318819983719066e-11 1.500327935648511416e-07
2.410488802411351074e-11 1.495530982374653433e-07
1.911762671407285376e-11 1.515016409912124802e-07
1.516222148856351278e-11 1.504724050960624159e-07
1.202518303692104910e-11 1.528876859330809145e-07
9.537192632393992182e-12 1.488063757693806191e-07
7.563963311670231930e-12 1.504397835541311208e-07
5.998991861185871260e-12 1.514968046560653991e-07
