140 2.99799240609e-07 3.53238598785e-07 1.459166485e-05
150 1.72499713841e-07 2.65528367493e-07 2.2377941436e-05
160 7.16891342416e-08 1.38917796214e-07 1.42153652278e-05
170 4.220554916e-08 9.41659119075e-08 1.4994741883e-05
180 2.68806097464e-08 6.64821313808e-08 1.40393622501e-05
190 1.90728954087e-08 4.43177078398e-08 1.32605775513e-05
200 1.3727899222e-08 3.32978829407e-08 1.08654964334e-05
210 1.11159695834e-08 3.10488689684e-08 1.29769946059e-05
220 8.15338721496e-09 2.11485402228e-08 7.68112801341e-06
230 6.52355830578e-09 1.57868267778e-08 6.71264289079e-06
240 5.33097875512e-09 1.28553404597e-08 5.69328233758e-06
250 4.27638568779e-09 6.66220254238e-09 6.03061873262e-06
260 3.68761813184e-09 4.59438361932e-09 5.93122124184e-06
270 3.00280848257e-09 3.17442413171e-09 4.73444430073e-06
280 2.54200808022e-09 2.52342068014e-09 4.098246034e-06
290 2.2305834491e-09 1.92589787296e-09 3.58635234076e-06
300 1.87411283516e-09 1.57068283063e-09 3.0240050447e-06
310 1.59974447586e-09 1.27361276756e-09 2.71908023426e-06
320 1.42563705744e-09 1.06781564025e-09 2.21517030693e-06
330 1.2712649284e-09 9.0460301688e-10 1.85530619684e-06
340 1.16773211726e-09 8.14817999949e-10 2.00029986159e-06
350 1.08520473315e-09 7.36766667698e-10 1.93060630878e-06
360 1.00700438925e-09 6.64259170297e-10 1.77687840905e-06
370 7.71486563281e-10 5.09610817459e-10 1.07054075811e-06
380 7.71457010587e-10 5.28579853772e-10 1.20170608155e-06
390 1.00540528738e-15 0.00972854211967 0.985377794738
400 1.02660109787e-15 0.00848725596851 0.831272251858
410 1.03208990665e-15 0.00714957779751 0.6959027896
420 1.04378683597e-15 0.00682062073223 0.629222293726
430 1.01155108878e-15 0.00610773195894 0.567913821259
440 1.19077401239e-15 0.00679537890057 0.625454635934
450 1.03480089918e-15 0.0068686472055 0.636914192771
460 1.08146747763e-15 0.00780534764554 0.678570369033
470 1.11032132261e-15 0.0101021661499 0.91275273743
480 1.05765486408e-15 0.0151291900716 1.24190856694
490 1.01010510543e-15 0.0528903946651 3.78290941435
