249    5.86582e-08
255    3.56653e-08
259    2.63328e-08
265    1.97829e-08
269    1.60329e-08
275    1.29372e-08
279    1.09379e-08
285    9.19159e-09
289    7.98807e-09
295    6.88231e-09
299    6.07764e-09
305    5.48443e-09
309    4.99534e-09
315    4.54439e-09
319    4.16445e-09
325    3.72886e-09
329    3.37583e-09
335    3.0335e-09
339    2.76616e-09
345    2.54981e-09
349    2.38742e-09
353    2.24123e-09
359    2.10801e-09
363    1.96353e-09
369    1.82526e-09
373    1.72148e-09
379    1.63313e-09
383    1.57613e-09
