249    7.11621e-08
255    4.33023e-08
259    3.20153e-08
265    2.40939e-08
269    1.95651e-08
275    1.58194e-08
279    1.34087e-08
285    1.12961e-08
289    9.84519e-09
295    8.5122e-09
299    7.54346e-09
305    6.83785e-09
309    6.25641e-09
315    5.72339e-09
319    5.27335e-09
325    4.75024e-09
329    4.32696e-09
335    3.91272e-09
339    3.59175e-09
345    3.33304e-09
349    3.13753e-09
353    2.95973e-09
359    2.79514e-09
363    2.61541e-09
369    2.43753e-09
373    2.29313e-09
379    2.14998e-09
383    2.04477e-09
389    1.94686e-09
393    1.8649e-09
399    1.7876e-09
403    1.72447e-09
409    1.6658e-09
413    1.61725e-09
419    1.57318e-09
423    1.53778e-09
429    1.49641e-09
433    1.4726e-09
439    1.45198e-09
443    1.46473e-09
449    1.49106e-09
453    1.52583e-09
459    1.57517e-09
463    1.65091e-09
469    1.77313e-09
473    1.9191e-09
479    2.17334e-09
483    2.58325e-09
489    3.55298e-09
