141    8.9561e-06
145    7.60935e-07
151    3.82175e-07
155    2.47128e-07
161    1.77807e-07
165    1.36216e-07
171    1.08361e-07
175    8.87673e-08
179    7.42199e-08
185    6.20568e-08
189    5.27727e-08
195    4.50496e-08
199    3.90847e-08
205    3.3413e-08
209    2.89539e-08
215    2.49418e-08
219    2.19446e-08
225    1.98531e-08
229    1.80262e-08
235    1.64262e-08
239    1.50135e-08
245    1.32393e-08
249    1.1831e-08
255    1.04798e-08
259    9.43657e-09
265    8.70114e-09
269    8.11647e-09
275    7.61614e-09
279    7.1318e-09
285    6.57118e-09
289    6.01222e-09
295    5.46357e-09
299    5.01987e-09
305    4.64057e-09
309    4.3147e-09
315    4.00045e-09
319    3.72853e-09
325    3.46413e-09
329    3.23373e-09
335    3.01233e-09
339    2.8189e-09
345    2.64965e-09
349    2.50625e-09
353    2.37513e-09
359    2.25411e-09
363    2.11498e-09
369    1.97843e-09
373    1.87758e-09
379    1.79108e-09
383    1.73203e-09
